ROID,DATE,MSNAME,DEST,N_RETURNEES
RO-01966,2021-10-19T00:00:00Z,France,Albania,34
RO-01931,2021-10-21T00:00:00Z,Germany,Georgia,49
RO-02004,2021-10-21T00:00:00Z,Italy,Tunisia,17
RO-02005,2021-10-22T00:00:00Z,Italy,Tunisia,35
RO-01933,2021-10-26T00:00:00Z,Germany,Russia,46
RO-01935,2021-10-26T00:00:00Z,Austria,Bangladesh,5
RO-01935,2021-10-26T00:00:00Z,Germany,Bangladesh,33
RO-01935,2021-10-26T00:00:00Z,Romania,Bangladesh,1
RO-01967,2021-10-26T00:00:00Z,France,Albania,28
VRD-00003,2021-10-27T00:00:00Z,Sweden,Mongolia,99
RO-02006,2021-10-28T00:00:00Z,Italy,Tunisia,24
RO-02011,2021-11-01T00:00:00Z,Italy,Tunisia,22
RO-01998,2021-11-03T00:00:00Z,France,Albania,32
RO-01953,2021-11-04T00:00:00Z,Germany,Georgia,42
RO-01953,2021-11-04T00:00:00Z,Italy,Georgia,7
RO-01974,2021-11-04T00:00:00Z,Austria,Armenia,1
RO-01974,2021-11-04T00:00:00Z,Austria,Georgia,10
RO-02012,2021-11-04T00:00:00Z,Italy,Tunisia,24
RO-01981,2021-11-08T00:00:00Z,Germany,Senegal,15
RO-01981,2021-11-08T00:00:00Z,Spain,Senegal,1
RO-01994,2021-11-09T00:00:00Z,Belgium,Albania,1
RO-01994,2021-11-09T00:00:00Z,France,Albania,35
RO-01971,2021-11-10T00:00:00Z,Germany,Albania,15
RO-01971,2021-11-10T00:00:00Z,Germany,Moldova,28
RO-01971,2021-11-10T00:00:00Z,Sweden,Albania,4
RO-01990,2021-11-10T00:00:00Z,France,Georgia,23
RO-01954,2021-11-11T00:00:00Z,Austria,Pakistan,10
RO-01954,2021-11-11T00:00:00Z,Germany,Pakistan,49
RO-01954,2021-11-11T00:00:00Z,Romania,Pakistan,6
RO-02013,2021-11-11T00:00:00Z,Italy,Tunisia,35
RO-02022,2021-11-15T00:00:00Z,Italy,Tunisia,32
RO-01983,2021-11-16T00:00:00Z,Germany,Armenia,44
RO-01995,2021-11-16T00:00:00Z,France,Albania,34
RO-01957,2021-11-17T00:00:00Z,Austria,Albania,2
RO-01957,2021-11-17T00:00:00Z,Austria,Kosovo,3
RO-01957,2021-11-17T00:00:00Z,Germany,Albania,34
RO-01957,2021-11-17T00:00:00Z,Germany,Kosovo,17
RO-01957,2021-11-17T00:00:00Z,Sweden,Albania,2
RO-01957,2021-11-17T00:00:00Z,Sweden,Kosovo,5
RO-01972,2021-11-18T00:00:00Z,Germany,Georgia,41
RO-02028,2021-11-18T00:00:00Z,Italy,Tunisia,35
RO-02029,2021-11-22T00:00:00Z,Italy,Tunisia,37
RO-01958,2021-11-23T00:00:00Z,Germany,Russia,40
RO-01961,2021-11-23T00:00:00Z,Austria,Nigeria,9
RO-01961,2021-11-23T00:00:00Z,Germany,Nigeria,21
RO-01961,2021-11-23T00:00:00Z,Hungary,Nigeria,2
RO-01996,2021-11-23T00:00:00Z,France,Albania,30
RO-01959,2021-11-24T00:00:00Z,Germany,Tunisia,23
RO-01956,2021-11-25T00:00:00Z,Germany,Azerbaijan,43
RO-02038,2021-11-25T00:00:00Z,Italy,Tunisia,34
RO-02040,2021-11-29T00:00:00Z,Italy,Tunisia,27
RO-01963,2021-11-30T00:00:00Z,Germany,Ghana,22
RO-01991,2021-11-30T00:00:00Z,Germany,Moldova,17
RO-01991,2021-11-30T00:00:00Z,Germany,Ukraine,39
RO-01991,2021-11-30T00:00:00Z,Spain,Ukraine,7
RO-01997,2021-11-30T00:00:00Z,France,Albania,28
RO-02020,2021-11-30T00:00:00Z,Germany,Serbia,45
RO-01964,2021-12-01T00:00:00Z,Spain,Albania,18
RO-01964,2021-12-01T00:00:00Z,Spain,Georgia,11
RO-02008,2021-12-01T00:00:00Z,Germany,Kosovo,10
RO-02008,2021-12-01T00:00:00Z,Germany,Moldova,26
RO-01973,2021-12-02T00:00:00Z,Germany,Georgia,44
RO-01973,2021-12-02T00:00:00Z,Sweden,Georgia,13
RO-01982,2021-12-02T00:00:00Z,Austria,Russia,10
RO-02041,2021-12-02T00:00:00Z,Italy,Tunisia,15
RO-02010,2021-12-04T00:00:00Z,Italy,Nigeria,32
RO-02010,2021-12-04T00:00:00Z,Slovenia,Nigeria,1
RO-02042,2021-12-06T00:00:00Z,Italy,Tunisia,25
RO-01999,2021-12-07T00:00:00Z,Germany,Iraq,12
RO-02018,2021-12-07T00:00:00Z,France,Albania,28
RO-01988,2021-12-08T00:00:00Z,Germany,Montenegro,42
RO-02048,2021-12-13T00:00:00Z,Italy,Tunisia,19
RO-02000,2021-12-14T00:00:00Z,Bulgaria,Armenia,1
RO-02000,2021-12-14T00:00:00Z,Germany,Armenia,19
RO-02000,2021-12-14T00:00:00Z,Sweden,Armenia,1
RO-02001,2021-12-14T00:00:00Z,Germany,Georgia,55
RO-02002,2021-12-14T00:00:00Z,Germany,Pakistan,40
RO-02015,2021-12-14T00:00:00Z,France,Albania,30
RO-01975,2021-12-15T00:00:00Z,Bulgaria,Dominican Republic,1
RO-01975,2021-12-15T00:00:00Z,Spain,Colombia,51
RO-01975,2021-12-15T00:00:00Z,Spain,Dominican Republic,9
RO-01978,2021-12-15T00:00:00Z,Germany,Tunisia,15
RO-02044,2021-12-15T00:00:00Z,Italy,Egypt,9
RO-02007,2021-12-16T00:00:00Z,Germany,Albania,45
RO-02007,2021-12-16T00:00:00Z,Germany,Kosovo,21
RO-02019,2021-12-16T00:00:00Z,Germany,Moldova,38
RO-02014,2021-12-20T00:00:00Z,Austria,Bangladesh,1
RO-02014,2021-12-20T00:00:00Z,Greece,Bangladesh,19
RO-02053,2021-12-20T00:00:00Z,Italy,Tunisia,22
RO-01976,2021-12-21T00:00:00Z,Germany,Nigeria,13
RO-01979,2021-12-21T00:00:00Z,Bulgaria,Russia,1
RO-01979,2021-12-21T00:00:00Z,Germany,Russia,60
RO-02017,2021-12-21T00:00:00Z,France,Albania,25
RO-02043,2021-12-22T00:00:00Z,Spain,Mauritania,13
RO-02016,2021-12-28T00:00:00Z,Belgium,Albania,1
RO-02016,2021-12-28T00:00:00Z,France,Albania,20
RO-02065,2021-12-30T00:00:00Z,Italy,Tunisia,25
RO-02066,2022-01-03T00:00:00Z,Italy,Tunisia,14
RO-02026,2022-01-05T00:00:00Z,France,Albania,11
RO-02031,2022-01-05T00:00:00Z,Germany,Bosnia and Herzegovina,9
RO-02031,2022-01-05T00:00:00Z,Germany,Moldova,37
RO-02072,2022-01-10T00:00:00Z,Italy,Tunisia,34
RO-02025,2022-01-11T00:00:00Z,France,Albania,9
RO-02032,2022-01-12T00:00:00Z,Bulgaria,Pakistan,1
RO-02032,2022-01-12T00:00:00Z,Germany,Pakistan,51
RO-02067,2022-01-12T00:00:00Z,Italy,Egypt,13
RO-02079,2022-01-17T00:00:00Z,Italy,Tunisia,19
RO-02024,2022-01-18T00:00:00Z,Belgium,Albania,2
RO-02024,2022-01-18T00:00:00Z,France,Albania,15
RO-02027,2022-01-18T00:00:00Z,Austria,Bangladesh,4
RO-02027,2022-01-18T00:00:00Z,Germany,Bangladesh,26
RO-02027,2022-01-18T00:00:00Z,Romania,Bangladesh,3
RO-02034,2022-01-19T00:00:00Z,Germany,Tunisia,17
RO-02039,2022-01-19T00:00:00Z,Belgium,Congo DR,5
RO-02039,2022-01-19T00:00:00Z,Cyprus,Congo DR,15
RO-02033,2022-01-20T00:00:00Z,Belgium,Georgia,1
RO-02033,2022-01-20T00:00:00Z,Germany,Georgia,43
RO-02033,2022-01-20T00:00:00Z,Italy,Georgia,7
RO-02054,2022-01-21T00:00:00Z,Germany,Moldova,61
RO-02080,2022-01-24T00:00:00Z,Italy,Tunisia,17
RO-02051,2022-01-25T00:00:00Z,France,Albania,3
RO-02051,2022-01-25T00:00:00Z,Frontex,Albania,0
RO-02051,2022-01-25T00:00:00Z,Germany,Albania,2
RO-02051,2022-01-25T00:00:00Z,Italy,Albania,13
RO-02051,2022-01-25T00:00:00Z,Spain,Albania,22
RO-02035,2022-01-26T00:00:00Z,Germany,Russia,15
RO-02093,2022-01-31T00:00:00Z,Italy,Tunisia,13
RO-02055,2022-02-01T00:00:00Z,Germany,North Macedonia,44
RO-02055,2022-02-01T00:00:00Z,Germany,Serbia,29
RO-02073,2022-02-01T00:00:00Z,Belgium,Albania,1
RO-02073,2022-02-01T00:00:00Z,France,Albania,29
RO-02099,2022-02-07T00:00:00Z,Italy,Tunisia,14
RO-02030,2022-02-08T00:00:00Z,Germany,Albania,49
RO-02030,2022-02-08T00:00:00Z,Germany,Kosovo,10
RO-02045,2022-02-08T00:00:00Z,Austria,Pakistan,2
RO-02045,2022-02-08T00:00:00Z,Germany,Pakistan,34
RO-02045,2022-02-08T00:00:00Z,Switzerland,Pakistan,1
RO-02074,2022-02-08T00:00:00Z,France,Albania,23
RO-02074,2022-02-08T00:00:00Z,Luxembourg,Albania,2
RO-02036,2022-02-09T00:00:00Z,Germany,Tunisia,15
RO-02094,2022-02-09T00:00:00Z,Finland,Georgia,8
RO-02094,2022-02-09T00:00:00Z,Finland,Iraq,10
RO-02068,2022-02-10T00:00:00Z,Germany,North Macedonia,31
RO-02068,2022-02-10T00:00:00Z,Germany,Serbia,36
RO-02081,2022-02-11T00:00:00Z,Germany,Bosnia and Herzegovina,43
RO-02081,2022-02-11T00:00:00Z,Germany,Moldova,22
RO-02123,2022-02-14T00:00:00Z,Italy,Tunisia,21
RO-02069,2022-02-15T00:00:00Z,Germany,Azerbaijan,39
RO-02075,2022-02-15T00:00:00Z,France,Albania,30
RO-02059,2022-02-17T00:00:00Z,Germany,Russia,25
RO-02130,2022-02-17T00:00:00Z,Italy,Tunisia,38
RO-02136,2022-02-21T00:00:00Z,Italy,Tunisia,25
RO-02060,2022-02-22T00:00:00Z,Germany,Ghana,13
RO-02060,2022-02-22T00:00:00Z,Malta,Ghana,3
RO-02076,2022-02-22T00:00:00Z,France,Albania,30
RO-02077,2022-02-22T00:00:00Z,Germany,Moldova,43
RO-02077,2022-02-22T00:00:00Z,Germany,Serbia,25
RO-02090,2022-02-23T00:00:00Z,France,Georgia,31
RO-02090,2022-02-23T00:00:00Z,Luxembourg,Georgia,5
RO-02047,2022-02-24T00:00:00Z,Austria,Armenia,3
RO-02047,2022-02-24T00:00:00Z,Austria,Georgia,4
RO-02047,2022-02-24T00:00:00Z,Germany,Georgia,11
RO-02138,2022-02-24T00:00:00Z,Italy,Tunisia,9
RO-02140,2022-02-28T00:00:00Z,Italy,Tunisia,31
RO-02112,2022-03-01T00:00:00Z,France,Albania,24
RO-02106,2022-03-02T00:00:00Z,Spain,Colombia,39
RO-02106,2022-03-02T00:00:00Z,Spain,Dominican Republic,7
RO-02061,2022-03-03T00:00:00Z,Germany,Georgia,28
RO-02061,2022-03-03T00:00:00Z,Italy,Georgia,7
RO-02141,2022-03-03T00:00:00Z,Italy,Tunisia,14
RO-02145,2022-03-07T00:00:00Z,Italy,Tunisia,16
RO-02062,2022-03-08T00:00:00Z,Germany,Pakistan,26
RO-02100,2022-03-08T00:00:00Z,France,Albania,15
RO-02146,2022-03-09T00:00:00Z,Italy,Egypt,24
RO-02147,2022-03-10T00:00:00Z,Italy,Tunisia,10
VRD-00013,2022-03-10T00:00:00Z,Poland,Tajikistan,197
VRD-00014,2022-03-11T00:00:00Z,Poland,Kyrgyzstan,72
VRD-00014,2022-03-11T00:00:00Z,Poland,Tajikistan,125
RO-02107,2022-03-15T00:00:00Z,France,Albania,36
RO-02116,2022-03-15T00:00:00Z,Austria,Nigeria,3
RO-02116,2022-03-15T00:00:00Z,Czech Republic,Nigeria,1
RO-02116,2022-03-15T00:00:00Z,Germany,Nigeria,30
RO-02063,2022-03-16T00:00:00Z,Germany,Tunisia,14
RO-02153,2022-03-17T00:00:00Z,Italy,Tunisia,18
VRD-00015,2022-03-18T00:00:00Z,Poland,Kyrgyzstan,96
VRD-00015,2022-03-18T00:00:00Z,Poland,Tajikistan,102
RO-02156,2022-03-21T00:00:00Z,Italy,Tunisia,12
RO-02135,2022-03-22T00:00:00Z,Germany,North Macedonia,38
RO-02135,2022-03-22T00:00:00Z,Germany,Serbia,49
RO-02092,2022-03-23T00:00:00Z,Spain,Mauritania,6
RO-02108,2022-03-23T00:00:00Z,France,Albania,36
RO-02046,2022-03-24T00:00:00Z,Austria,Turkey,6
RO-02157,2022-03-24T00:00:00Z,Italy,Tunisia,29
VRD-00016,2022-03-25T00:00:00Z,Poland,Tajikistan,106
RO-02160,2022-03-28T00:00:00Z,Italy,Tunisia,10
RO-02109,2022-03-29T00:00:00Z,Belgium,Albania,1
RO-02109,2022-03-29T00:00:00Z,France,Albania,26
RO-02115,2022-03-29T00:00:00Z,Germany,Azerbaijan,38
RO-02124,2022-03-29T00:00:00Z,Cyprus,Bangladesh,9
RO-02124,2022-03-29T00:00:00Z,Greece,Bangladesh,7
RO-02132,2022-03-29T00:00:00Z,Germany,Ghana,16
RO-02084,2022-03-30T00:00:00Z,Spain,Albania,23
RO-02088,2022-03-30T00:00:00Z,Germany,Tunisia,14
RO-02154,2022-03-30T00:00:00Z,Sweden,Armenia,9
RO-02154,2022-03-30T00:00:00Z,Sweden,Georgia,20
RO-02164,2022-03-31T00:00:00Z,Italy,Tunisia,8
RO-02110,2022-04-05T00:00:00Z,France,Albania,33
RO-02120,2022-04-07T00:00:00Z,Germany,Georgia,58
RO-02120,2022-04-07T00:00:00Z,Italy,Georgia,5
RO-02121,2022-04-07T00:00:00Z,Germany,Armenia,25
RO-02166,2022-04-07T00:00:00Z,Italy,Tunisia,17
RO-02111,2022-04-12T00:00:00Z,France,Albania,29
RO-02118,2022-04-12T00:00:00Z,Austria,Nigeria,3
RO-02118,2022-04-12T00:00:00Z,Germany,Nigeria,30
RO-02118,2022-04-12T00:00:00Z,Hungary,Nigeria,1
RO-02089,2022-04-13T00:00:00Z,Germany,Tunisia,16
RO-02148,2022-04-13T00:00:00Z,Germany,Bosnia and Herzegovina,53
RO-02148,2022-04-13T00:00:00Z,Germany,North Macedonia,22
RO-02168,2022-04-14T00:00:00Z,Italy,Tunisia,11
RO-02101,2022-04-20T00:00:00Z,France,Albania,24
RO-02128,2022-04-20T00:00:00Z,Germany,Armenia,11
RO-02125,2022-04-21T00:00:00Z,Belgium,Georgia,3
RO-02125,2022-04-21T00:00:00Z,Germany,Georgia,46
RO-02125,2022-04-21T00:00:00Z,Italy,Georgia,5
RO-02185,2022-04-21T00:00:00Z,Italy,Tunisia,15
RO-02102,2022-04-26T00:00:00Z,France,Albania,19
RO-02127,2022-04-26T00:00:00Z,Germany,Albania,53
RO-02127,2022-04-26T00:00:00Z,Germany,Kosovo,27
RO-02134,2022-04-26T00:00:00Z,Austria,Pakistan,2
RO-02134,2022-04-26T00:00:00Z,Cyprus,Pakistan,4
RO-02134,2022-04-26T00:00:00Z,Germany,Pakistan,32
RO-02155,2022-04-28T00:00:00Z,Germany,Ghana,19
RO-02188,2022-04-28T00:00:00Z,Italy,Tunisia,11
RO-02187,2022-04-29T00:00:00Z,Italy,Egypt,36
RO-02114,2022-05-03T00:00:00Z,France,Albania,15
RO-02126,2022-05-05T00:00:00Z,Germany,Georgia,43
RO-02126,2022-05-05T00:00:00Z,Spain,Georgia,9
RO-02165,2022-05-07T00:00:00Z,Italy,Nigeria,41
RO-02165,2022-05-07T00:00:00Z,Switzerland,Nigeria,2
RO-02103,2022-05-10T00:00:00Z,France,Albania,30
RO-02129,2022-05-10T00:00:00Z,Germany,North Macedonia,58
RO-02129,2022-05-10T00:00:00Z,Germany,Serbia,35
RO-02151,2022-05-10T00:00:00Z,Austria,Nigeria,4
RO-02151,2022-05-10T00:00:00Z,Denmark,Nigeria,1
RO-02151,2022-05-10T00:00:00Z,Germany,Nigeria,29
RO-02151,2022-05-10T00:00:00Z,Spain,Nigeria,2
RO-02196,2022-05-10T00:00:00Z,Italy,Tunisia,21
RO-02150,2022-05-11T00:00:00Z,Germany,Tunisia,7
RO-02194,2022-05-11T00:00:00Z,Sweden,Georgia,28
RO-02195,2022-05-14T00:00:00Z,Italy,Egypt,15
RO-02162,2022-05-16T00:00:00Z,Germany,Serbia,36
RO-02113,2022-05-17T00:00:00Z,France,Albania,22
RO-02205,2022-05-17T00:00:00Z,Italy,Tunisia,38
RO-02144,2022-05-18T00:00:00Z,Austria,Armenia,1
RO-02144,2022-05-18T00:00:00Z,Austria,Georgia,3
RO-02152,2022-05-19T00:00:00Z,Germany,Azerbaijan,29
RO-02167,2022-05-19T00:00:00Z,France,Georgia,34
RO-02142,2022-05-24T00:00:00Z,Greece,Georgia,10
RO-02142,2022-05-24T00:00:00Z,Greece,Pakistan,5
RO-02193,2022-05-24T00:00:00Z,Germany,North Macedonia,49
RO-02193,2022-05-24T00:00:00Z,Germany,Serbia,17
RO-02224,2022-05-24T00:00:00Z,Italy,Tunisia,29
RO-02189,2022-05-25T00:00:00Z,Sweden,Nigeria,25
RO-02203,2022-05-25T00:00:00Z,Denmark,Georgia,12
RO-02159,2022-05-27T00:00:00Z,Germany,Armenia,17
RO-02096,2022-05-31T00:00:00Z,Belgium,Kosovo,1
RO-02096,2022-05-31T00:00:00Z,Germany,Albania,47
RO-02096,2022-05-31T00:00:00Z,Germany,Kosovo,17
RO-02105,2022-05-31T00:00:00Z,France,Albania,55
RO-02229,2022-05-31T00:00:00Z,Italy,Tunisia,22
RO-02158,2022-06-01T00:00:00Z,Germany,Viet Nam,15
RO-02169,2022-06-02T00:00:00Z,Germany,Georgia,40
RO-02169,2022-06-02T00:00:00Z,Italy,Georgia,7
RO-02221,2022-06-04T00:00:00Z,Italy,Egypt,29
RO-02180,2022-06-07T00:00:00Z,Austria,Pakistan,1
RO-02180,2022-06-07T00:00:00Z,Germany,Pakistan,16
RO-02220,2022-06-07T00:00:00Z,Italy,Tunisia,29
RO-02181,2022-06-08T00:00:00Z,Spain,Colombia,65
RO-02181,2022-06-08T00:00:00Z,Spain,Ecuador,5
RO-02183,2022-06-08T00:00:00Z,Austria,Gambia,1
RO-02183,2022-06-08T00:00:00Z,Germany,Gambia,18
RO-02183,2022-06-08T00:00:00Z,Italy,Gambia,3
RO-02199,2022-06-08T00:00:00Z,France,Albania,34
RO-02219,2022-06-09T00:00:00Z,Italy,Tunisia,16
RO-02238,2022-06-11T00:00:00Z,Italy,Egypt,13
RO-02175,2022-06-14T00:00:00Z,Austria,Nigeria,5
RO-02175,2022-06-14T00:00:00Z,Germany,Nigeria,28
RO-02175,2022-06-14T00:00:00Z,Hungary,Nigeria,1
RO-02200,2022-06-14T00:00:00Z,France,Albania,33
RO-02208,2022-06-14T00:00:00Z,Belgium,Congo DR,7
RO-02208,2022-06-14T00:00:00Z,Cyprus,Congo DR,16
RO-02208,2022-06-14T00:00:00Z,Switzerland,Congo DR,2
RO-02218,2022-06-14T00:00:00Z,Italy,Tunisia,22
RO-02172,2022-06-15T00:00:00Z,Germany,Tunisia,24
RO-02201,2022-06-21T00:00:00Z,France,Albania,44
RO-02201,2022-06-21T00:00:00Z,Spain,Albania,4
RO-02216,2022-06-21T00:00:00Z,Italy,Tunisia,31
RO-02206,2022-06-22T00:00:00Z,Germany,Bosnia and Herzegovina,62
RO-02206,2022-06-22T00:00:00Z,Germany,Kosovo,8
RO-02173,2022-06-23T00:00:00Z,Germany,Georgia,50
RO-02214,2022-06-23T00:00:00Z,Italy,Tunisia,26
RO-02202,2022-06-28T00:00:00Z,France,Albania,33
RO-02212,2022-06-28T00:00:00Z,Italy,Tunisia,40
RO-02225,2022-06-28T00:00:00Z,Cyprus,Bangladesh,15
RO-02225,2022-06-28T00:00:00Z,Greece,Bangladesh,8
RO-02179,2022-07-05T00:00:00Z,Czech Republic,Pakistan,1
RO-02179,2022-07-05T00:00:00Z,Germany,Pakistan,19
RO-02244,2022-07-05T00:00:00Z,France,Albania,45
RO-02246,2022-07-05T00:00:00Z,Italy,Tunisia,36
RO-02209,2022-07-06T00:00:00Z,Germany,North Macedonia,24
RO-02209,2022-07-06T00:00:00Z,Germany,Serbia,31
RO-02174,2022-07-07T00:00:00Z,Germany,Georgia,47
RO-02174,2022-07-07T00:00:00Z,Spain,Georgia,8
RO-02239,2022-07-07T00:00:00Z,Germany,Albania,47
RO-02239,2022-07-07T00:00:00Z,Germany,Kosovo,18
RO-02247,2022-07-07T00:00:00Z,Italy,Tunisia,28
RO-02237,2022-07-11T00:00:00Z,Germany,North Macedonia,29
RO-02237,2022-07-11T00:00:00Z,Germany,Serbia,49
RO-02178,2022-07-12T00:00:00Z,Greece,Georgia,10
RO-02178,2022-07-12T00:00:00Z,Greece,Pakistan,20
RO-02204,2022-07-12T00:00:00Z,Austria,Nigeria,3
RO-02204,2022-07-12T00:00:00Z,Germany,Nigeria,22
RO-02204,2022-07-12T00:00:00Z,Hungary,Nigeria,1
RO-02204,2022-07-12T00:00:00Z,Spain,Nigeria,4
RO-02243,2022-07-12T00:00:00Z,France,Albania,43
RO-02248,2022-07-12T00:00:00Z,Italy,Tunisia,27
RO-02184,2022-07-14T00:00:00Z,Spain,Albania,13
RO-02249,2022-07-14T00:00:00Z,Italy,Tunisia,9
RO-02191,2022-07-19T00:00:00Z,Germany,Azerbaijan,26
RO-02242,2022-07-19T00:00:00Z,France,Albania,41
RO-02252,2022-07-19T00:00:00Z,Italy,Tunisia,20
RO-02192,2022-07-21T00:00:00Z,Germany,Georgia,38
RO-02251,2022-07-21T00:00:00Z,Italy,Tunisia,36
RO-02233,2022-07-26T00:00:00Z,Finland,Gambia,3
RO-02233,2022-07-26T00:00:00Z,Germany,Gambia,16
RO-02241,2022-07-26T00:00:00Z,France,Albania,45
RO-02254,2022-07-26T00:00:00Z,Italy,Tunisia,20
RO-02255,2022-07-27T00:00:00Z,Italy,Egypt,32
RO-02240,2022-07-28T00:00:00Z,France,Georgia,35
RO-02253,2022-07-28T00:00:00Z,Italy,Tunisia,24
RO-02275,2022-08-02T00:00:00Z,France,Albania,41
RO-02289,2022-08-02T00:00:00Z,Italy,Tunisia,38
RO-02210,2022-08-04T00:00:00Z,Germany,Georgia,34
RO-02210,2022-08-04T00:00:00Z,Spain,Georgia,16
RO-02288,2022-08-04T00:00:00Z,Italy,Tunisia,36
RO-02274,2022-08-09T00:00:00Z,Germany,Moldova,63
RO-02276,2022-08-09T00:00:00Z,France,Albania,23
RO-02291,2022-08-09T00:00:00Z,Italy,Tunisia,35
RO-02227,2022-08-10T00:00:00Z,Austria,Nigeria,9
RO-02227,2022-08-10T00:00:00Z,Germany,Nigeria,22
RO-02227,2022-08-10T00:00:00Z,Poland,Nigeria,1
RO-02290,2022-08-11T00:00:00Z,Italy,Tunisia,38
RO-02282,2022-08-12T00:00:00Z,Italy,Nigeria,14
RO-02277,2022-08-16T00:00:00Z,France,Albania,30
RO-02293,2022-08-16T00:00:00Z,Italy,Tunisia,40
RO-02230,2022-08-17T00:00:00Z,Germany,Tunisia,10
RO-02235,2022-08-17T00:00:00Z,Germany,Armenia,39
RO-02292,2022-08-18T00:00:00Z,Italy,Tunisia,40
RO-02278,2022-08-23T00:00:00Z,France,Albania,17
RO-02285,2022-08-23T00:00:00Z,Italy,Tunisia,37
RO-02264,2022-08-24T00:00:00Z,Germany,Albania,20
RO-02264,2022-08-24T00:00:00Z,Germany,Moldova,19
RO-02284,2022-08-25T00:00:00Z,Italy,Tunisia,38
RO-02279,2022-08-30T00:00:00Z,France,Albania,33
RO-02287,2022-08-30T00:00:00Z,Italy,Tunisia,40
RO-02232,2022-09-01T00:00:00Z,Germany,Georgia,33
RO-02232,2022-09-01T00:00:00Z,Spain,Georgia,6
RO-02315,2022-09-01T00:00:00Z,Italy,Tunisia,31
RO-02258,2022-09-06T00:00:00Z,Cyprus,Pakistan,7
RO-02258,2022-09-06T00:00:00Z,Germany,Pakistan,29
RO-02269,2022-09-06T00:00:00Z,Germany,Gambia,20
RO-02269,2022-09-06T00:00:00Z,Italy,Gambia,5
RO-02302,2022-09-06T00:00:00Z,Belgium,Albania,1
RO-02302,2022-09-06T00:00:00Z,France,Albania,35
RO-02317,2022-09-06T00:00:00Z,Italy,Tunisia,27
RO-02250,2022-09-07T00:00:00Z,Austria,Georgia,6
RO-02250,2022-09-07T00:00:00Z,Austria,Turkey,6
RO-02256,2022-09-07T00:00:00Z,Sweden,Nigeria,18
RO-02257,2022-09-08T00:00:00Z,Spain,Albania,10
RO-02316,2022-09-08T00:00:00Z,Italy,Tunisia,35
RO-02286,2022-09-09T00:00:00Z,Italy,Egypt,28
RO-02097,2022-09-13T00:00:00Z,Germany,Albania,47
RO-02097,2022-09-13T00:00:00Z,Germany,Kosovo,7
RO-02259,2022-09-13T00:00:00Z,Germany,North Macedonia,34
RO-02259,2022-09-13T00:00:00Z,Germany,Serbia,47
RO-02320,2022-09-13T00:00:00Z,Italy,Tunisia,37
RO-02273,2022-09-14T00:00:00Z,Austria,Nigeria,9
RO-02273,2022-09-14T00:00:00Z,Frontex,Nigeria,0
RO-02273,2022-09-14T00:00:00Z,Germany,Nigeria,19
RO-02273,2022-09-14T00:00:00Z,Italy,Nigeria,6
RO-02273,2022-09-14T00:00:00Z,Netherlands,Nigeria,6
RO-02303,2022-09-14T00:00:00Z,France,Albania,43
RO-02330,2022-09-14T00:00:00Z,Germany,Tunisia,14
RO-02319,2022-09-15T00:00:00Z,Italy,Tunisia,39
RO-02265,2022-09-20T00:00:00Z,Germany,Nigeria,24
RO-02304,2022-09-20T00:00:00Z,France,Albania,39
RO-02322,2022-09-20T00:00:00Z,Italy,Tunisia,40
RO-02261,2022-09-22T00:00:00Z,Germany,Ghana,23
RO-02262,2022-09-22T00:00:00Z,Germany,Georgia,18
RO-02262,2022-09-22T00:00:00Z,Italy,Georgia,5
RO-02262,2022-09-22T00:00:00Z,Spain,Georgia,5
RO-02321,2022-09-22T00:00:00Z,Italy,Tunisia,40
RO-02267,2022-09-27T00:00:00Z,Germany,North Macedonia,29
RO-02267,2022-09-27T00:00:00Z,Germany,Serbia,46
RO-02305,2022-09-27T00:00:00Z,France,Albania,32
RO-02324,2022-09-27T00:00:00Z,Italy,Tunisia,40
RO-02272,2022-09-28T00:00:00Z,Spain,Colombia,63
RO-02272,2022-09-28T00:00:00Z,Spain,Dominican Republic,17
RO-02308,2022-09-28T00:00:00Z,Austria,India,19
RO-02266,2022-09-29T00:00:00Z,Germany,Moldova,43
RO-02266,2022-09-29T00:00:00Z,Germany,Serbia,20
RO-02344,2022-10-01T00:00:00Z,Italy,Egypt,29
RO-02331,2022-10-04T00:00:00Z,France,Albania,41
RO-02350,2022-10-04T00:00:00Z,Italy,Tunisia,31
RO-02325,2022-10-05T00:00:00Z,Belgium,Moldova,1
RO-02325,2022-10-05T00:00:00Z,Germany,Moldova,50
RO-02349,2022-10-06T00:00:00Z,Italy,Tunisia,14
RO-02280,2022-10-11T00:00:00Z,Germany,Moldova,15
RO-02280,2022-10-11T00:00:00Z,Germany,North Macedonia,43
RO-02307,2022-10-11T00:00:00Z,Germany,Pakistan,17
RO-02307,2022-10-11T00:00:00Z,Hungary,Pakistan,1
RO-02307,2022-10-11T00:00:00Z,Slovakia,Pakistan,3
RO-02332,2022-10-11T00:00:00Z,France,Albania,39
RO-02352,2022-10-11T00:00:00Z,Italy,Tunisia,40
RO-02348,2022-10-13T00:00:00Z,Italy,Tunisia,40
RO-02326,2022-10-17T00:00:00Z,Greece,Bangladesh,8
RO-02309,2022-10-18T00:00:00Z,Austria,Nigeria,7
RO-02309,2022-10-18T00:00:00Z,Germany,Nigeria,17
RO-02309,2022-10-18T00:00:00Z,Hungary,Nigeria,1
RO-02309,2022-10-18T00:00:00Z,Lithuania,Nigeria,1
